movieID,Title,Runtime,Director,Writer,Actors,Release Date,Netflix Release Date,Production House
5238,Kabhi Haan Kabhi Naa,> 2 hrs,Kundan Shah,"Pankaj Advani, Ranjit Kapoor, Kundan Shah","Rita Bhaduri, Suchitra Krishnamoorthi, Shah Rukh Khan, Deepak Tijori",25-02-1994,15-05-2017,
5239,Pinocchio,1-2 hour,"T. Hee, Norman Ferguson, Ben Sharpsteen, Wilfred Jackson, Bill Roberts, Hamilton Luske, Jack Kinney","William Cottrell, Otto Englander, Joseph Sabo, Ted Sears, Aurelius Battaglia, Webb Smith, Erdman Penner, Carlo Collodi","Billy Bletcher, Don Brodie, Mel Blanc, Stuart Buchanan",23-02-1940,13-05-2017,Walt Disney Productions
5240,Hell Teacher Nube,< 30 minutes,,,"Ginzô Matsuo, Rumi Kasahara, Jun'ichi Kanemaru, Toshiko Fujita",13-04-1996,12-05-2017,
5241,Mindhorn,1-2 hour,Sean Foley,"Julian Barratt, Simon Farnaby","Julian Barratt, Essie Davis, Simon Farnaby, Steve Coogan",05-05-2017,12-05-2017,
5242,All Hail King Julien: Exiled,< 30 minutes,,"Tom McGrath, Eric Darnell","Andy Richter, Jeff Bennett, Kevin Michael Richardson, Danny Jacobs",12-05-2017,12-05-2017,
5243,Get Me Roger Stone,1-2 hour,"Morgan Pehme, Dylan Bank, Daniel DiMauro","Morgan Pehme, Dylan Bank, Daniel DiMauro","Paul Manafort, Jeffrey Toobin, Donald Trump, Roger Stone",12-05-2017,12-05-2017,
5244,Anne with an E,< 30 minutes,,Moira Walley-Beckett,"Geraldine James, R.H. Thomson, Dalila Bela, Amybeth McNulty",12-05-2017,12-05-2017,
5245,Robinson Crusoe,1-2 hour,"George Miller, Rod Hardy","Christopher Lofton, Tracy Keenan Wynn, Christopher Canaan, Daniel Defoe","Polly Walker, Ian Hart, Pierce Brosnan, William Takaku",12-06-1997,11-05-2017,Miramax
5246,Empire of the Wolves,> 2 hrs,Chris Nahon,"Franck Ollivier, Christian Clavier, Chris Nahon, Jean-Christophe Grangé","Jean Reno, Jocelyn Quivrin, Laura Morante, Arly Jover",20-04-2005,11-05-2017,"Gaumont, Canal+, TF1 Films Productions"
5247,Deepwater Horizon,1-2 hour,Peter Berg,"David Rohde, David Barstow, Stephanie Saul, Matthew Sand, Matthew Michael Carnahan","Douglas M. Griffin, James DuMont, Kurt Russell, Mark Wahlberg",30-09-2016,10-05-2017,"Participant Media, Di Bonaventura Pictures, Leverage Entertainment, Closest to the Hole, Warner Bros. Records"
5248,Michael,1-2 hour,Nora Ephron,"Nora Ephron, Jim Quinlan, Peter Dexter, Delia Ephron","John Travolta, Andie MacDowell, William Hurt, Bob Hoskins",25-12-1996,10-05-2017,"New Line Cinema, Alphaville Films, Turner Pictures"
5249,The Legend of Tarzan,1-2 hour,David Yates,"Edgar Rice Burroughs, Adam Cozad, Craig Brewer","Alexander Skarsgård, Christoph Waltz, Christian Stevens, Rory J. Saper",01-07-2016,09-05-2017,"Jerry Weintraub Productions, Beaglepug"
5250,Queen of the South,< 30 minutes,,"Joshua John Miller, M.A. Fortin","Veronica Falcón, Alice Braga, Peter Gadiot, Hemky Madera",23-06-2016,09-05-2017,
5251,A Monster Calls,1-2 hour,J.A. Bayona,"Siobhan Dowd, Patrick Ness","Lewis MacDougall, Sigourney Weaver, Felicity Jones, Toby Kebbell",06-01-2017,09-05-2017,"Apaches Entertainment, La Trini, Telecinco Cinema"
5252,Madras Café,> 2 hrs,Shoojit Sircar,"Shubhendu Bhattacharya, Juhi Chaturvedi, Somnath Dey, Dusan Tolmac","John Abraham, Malini Sathappan, Raashi Khanna, Nargis Fakhri",23-08-2013,09-05-2017,
5253,Bbuddah Hoga Terra Baap,1-2 hour,Puri Jagannadh,"Inaamulhaq, Puri Jagannadh, Ajay Kumar","Hema Malini, Sonu Sood, Sonal Chauhan, Amitabh Bachchan",01-07-2011,09-05-2017,
5254,Gabbar Is Back,> 2 hrs,Radha Krishna Jagarlamudi,"D.S. Kannan, A.R. Murugadoss, Rajat Arora","Kareena Kapoor, Akshay Kumar, Shruti Haasan, Suman",01-05-2015,09-05-2017,
5255,"Norm Macdonald: Hitlers Dog, Gossip and Trickery",1-2 hour,Liz Plonka,Norm MacDonald,Norm MacDonald,09-05-2017,09-05-2017,Netflix
5256,Spirit Riding Free,< 30 minutes,,Aury Wallington,"Bailey Gambertoglio, Sydney Park, Nolan North, Amber Frank",05-05-2017,05-05-2017,
5257,The Mars Generation,1-2 hour,Michael Barnett,"Michael Mahaffie, Michael Barnett","Niko Blanks, Alayna Bidlack, Charles F. Bolden Jr., Bob Behnken",20-01-2017,05-05-2017,
5258,Finding Mr. Right,> 2 hrs,Xiaolu Xue,Xiaolu Xue,"Xiubo Wu, Tang Wei, Hai-Qing, Hongmei Mai",21-03-2013,05-05-2017,
5259,The Client,> 2 hrs,Joel Schumacher,"John Grisham, Robert Getchell, Akiva Goldsman","Tommy Lee Jones, Mary-Louise Parker, Susan Sarandon, Anthony LaPaglia",20-07-1994,03-05-2017,"Warner Bros., Alcor Films, Regency Enterprises"
5260,NEKOMONOGATARI -Black-,< 30 minutes,,,"Takahiro Sakurai, Maaya Sakamoto, Yui Horie, Hiroshi Kamiya",21-12-2012,02-05-2017,
5261,Hacksaw Ridge,> 2 hrs,Mel Gibson,"Andrew Knight, Robert Schenkkan","Milo Gibson, Andrew Garfield, Jacob Warner, Richard Pyros",04-11-2016,02-05-2017,"Tunnel Post, Kylin Pictures, Pandemonium, Demarest Films, Cross Creek Pictures, IM Global"
5262,Maria Bamford: Old Baby,1-2 hour,Jessica Yu,"Ivana Shein, Maria Bamford",Maria Bamford,02-05-2017,02-05-2017,Netflix
5263,Malibus Most Wanted,1-2 hour,John Whitesell,"Fax Bahr, Adam Small, Jamie Kennedy, Nick Swardson","Anthony Anderson, Regina Hall, Taye Diggs, Jamie Kennedy",18-04-2003,01-05-2017,Warner Brothers/Seven Arts
5264,Pyaar Ka Punchnama 2,> 2 hrs,Luv Ranjan,"Rahul Mody, Luv Ranjan, Tarun Jain","Kartik Aaryan, Sunny Singh Nijjar, Omkar Kapoor, Nushrat Bharucha",16-10-2015,01-05-2017,
5265,Torque,1-2 hour,Joseph Kahn,Matt Johnson,"Max Beesley, Ice Cube, John Ashker, Dane Cook",16-01-2004,01-05-2017,"Alcon Entertainment, Village Roadshow Prod."
5266,Gascoigne,1-2 hour,Jane Preston,Jane Preston,"Vinnie Jones, Gary Lineker, Paul Gascoigne, Diego Maradona Jr.",08-06-2015,01-05-2017,
5267,Jackie,1-2 hour,Pablo Larraín,Noah Oppenheim,"Billy Crudup, Natalie Portman, Peter Sarsgaard, Greta Gerwig",02-12-2016,01-05-2017,"Protozoa Pictures, Why Not Productions, LD Entertainment"
5268,Soof,1-2 hour,Antoinette Beumer,"Sylvia Witteman, Marjolein Beumer","Lies Visschedijk, Fedja van Huêt, Lobke de Boer, Daniel Karaty",12-12-2013,01-05-2017,"KeyFilm, Millstreet Films"
5269,Lucia de B.,1-2 hour,Paula van der Oest,"Tijs van Marle, Moniek Kramer","Reinout Bussemaker, Sallie Harmsen, Marwan Kenzari, Barry Atsma",03-04-2014,01-05-2017,"Rinkel Film, Nederlandse Christelijke Radio-Vereniging (NCRV)"
5270,Wendy,< 30 minutes,,,"Meaghan Martin, Tyler Blackburn, David Cade, Rachel DiPillo",15-09-2011,01-05-2017,
5271,Shaitan,> 2 hrs,Bejoy Nambiar,"Bejoy Nambiar, Megha Ramaswamy, K.S. Krishnan, Colin Terrence, Abhijeet Shirish Deshpande","Rajeev Khandelwal, Kalki Koechlin, Shiv Panditt, Gulshan Devaiah",10-06-2011,01-05-2017,
5272,Drishyam,> 2 hrs,Nishikant Kamat,"Raaju Bonagaani, Upendra Sidhaye, Jeethu Joseph","Ajay Devgn, Rajat Kapoor, Tabu, Shriya Saran",31-07-2015,01-05-2017,
5273,Bombay Talkies,> 2 hrs,"Anurag Kashyap, Dibakar Banerjee, Karan Johar, Zoya Akhtar","Karan Johar, Anurag Kashyap, Natasha Tendulkar, Zoya Akhtar, Dibakar Banerjee, Reema Kagti","Saqib Saleem, Rani Mukerji, Randeep Hooda, Nawazuddin Siddiqui",03-05-2013,01-05-2017,
5274,Tanu Weds Manu,1-2 hour,Aanand L. Rai,Himanshu Sharma,"Jimmy Sheirgill, Madhavan, Kangana Ranaut, Deepak Dobriyal",25-02-2011,01-05-2017,Viva Entertainment
5275,Budhia Singh: Born to Run,1-2 hour,Soumendra Padhi,Soumendra Padhi,"Tillotama Shome, Mayur Mahendra Patole, Gajraj Rao, Manoj Bajpayee",05-08-2016,01-05-2017,Viacom 18 Motion Pictures
5276,Kahaani,> 2 hrs,Sujoy Ghosh,"Sujoy Ghosh, Advaita Kala, Nikhil Vyas, Suresh Nair, Sutapa Sikdar, Ritesh Shah","Parambrata Chattopadhyay, Vidya Balan, Nawazuddin Siddiqui, Indraneil Sengupta",09-03-2012,01-05-2017,
5277,The Wishing Tree,1-2 hour,Tengiz Abuladze,"Tengiz Abuladze, Giorgi Leonidze, Revaz Inanishvili","Kote Daushvili, Lika Kavzharadze, Zaza Kolelishvili, Soso Jachvliani",11-08-1978,01-05-2017,
5278,Loev,1-2 hour,Sudhanshu Saria,Sudhanshu Saria,"Dhruv Ganesh, Shiv Panditt, Dixit, Siddharth Menon",01-05-2017,01-05-2017,
5279,The Next Skin,1-2 hour,"Isaki Lacuesta, Isa Campo","Fran Araújo, León Siminiani, Isaki Lacuesta, Isa Campo","Emma Suárez, Bruno Todeschini, Àlex Monner, Sergi López",21-10-2016,01-05-2017,
5280,Fire in the Blood,1-2 hour,Dylan Mohan Gray,Dylan Mohan Gray,"William Hurt, Bill Clinton, Peter Mugyenyi, Zackie Achmat",21-02-2013,01-05-2017,
5281,Embrace,1-2 hour,Taryn Brumfitt,Taryn Brumfitt,"Renee Airya, Linda Bacon, Taryn Brumfitt, Jes Baker",19-09-2016,01-05-2017,Southern Light Alliance
5282,Bridget Joness Baby,> 2 hrs,Sharon Maguire,"Dan Mazer, Helen Fielding, Emma Thompson","Jim Broadbent, Gemma Jones, Sally Phillips, Renée Zellweger",16-09-2016,28-04-2017,"Working Title Films, Perfect World Pictures"
5283,Dear White People,< 30 minutes,Justin Simien,Justin Simien,"Tyler James Williams, Tessa Thompson, Teyonah Parris, Kyle Gallner",04-12-2014,28-04-2017,Duly Noted Inc.
5284,Casting JonBenet,1-2 hour,Kitty Green,Kitty Green,"Liv Bagley, Shylee Sagle, Aeona Cruz, Hannah Cagwin",28-04-2017,28-04-2017,
5285,Cable Girls,< 30 minutes,,"Teresa Fernández-Valdés, Gema R. Neira, Ramón Campos","Yon González, Ana Fernández, Blanca Suárez, Nadia de Santiago",28-04-2017,28-04-2017,
5286,Inspiring Generation,< 30 minutes,,,"Jae-rim Song, Se-Yeon Jin, Kim Hyun-joong",15-01-2014,28-04-2017,
5287,President,< 30 minutes,Rob Reiner,Aaron Sorkin,"Michael J. Fox, Michael Douglas, Martin Sheen, Annette Bening",17-11-1995,28-04-2017,"Columbia Pictures Corporation, Castle Rock Entertainment, Wildwood Enterprises, Universal Pictures"
5288,Southside With You,1-2 hour,Richard Tanne,Richard Tanne,"Vanessa Bell Calloway, Phillip Edward Van Lear, Parker Sawyers, Tika Sumpter",26-08-2016,26-04-2017,"Columbia Records, IM Global, State Street Pictures, Roadside Attractions"
5289,A Tale of Love and Darkness,1-2 hour,Natalie Portman,"Amos Oz, Natalie Portman","Moni Moshonov, Natalie Portman, Amir Tessler, Gilad Kahana",19-08-2016,25-04-2017,Ram Bergman
5290,Vir Das: Abroad Understanding,1-2 hour,Marcus Raboy,Vir Das,Vir Das,25-04-2017,25-04-2017,Netflix
5291,Shepherds and Butchers,1-2 hour,Oliver Schmitz,"Brian Cox, Chris Marnewick","Carel Nel, Robert Hobbs, Steve Coogan, Andrea Riseborough",23-03-2017,24-04-2017,"Distant Horizon, Videovision Entertainment"
5292,Dear Zindagi,> 2 hrs,Gauri Shinde,Gauri Shinde,"Kunal Kapoor, Shah Rukh Khan, Alia Bhatt, Priyanka Moodley",23-11-2016,24-04-2017,
5293,Lights Out,1-2 hour,David F. Sandberg,"Eric Heisserer, David F. Sandberg","Alexander DiPersia, Gabriel Bateman, Teresa Palmer, Billy Burke",22-07-2016,22-04-2017,"Grey Matter, Atomic Monster"
5294,The Great British Baking Show: Masterclass,< 30 minutes,,,"Mary Berry, Sue Perkins, Mel Giedroyc, Paul Hollywood",17-08-2010,22-04-2017,
5295,Man to Man,< 30 minutes,Régis Wargnier,"Régis Wargnier, William Boyd, Michel Fessler, Fred Fougea","Iain Glen, Kristin Scott Thomas, Joseph Fiennes, Hugh Bonneville",13-04-2005,21-04-2017,Vertigo
5296,Sand Castle,1-2 hour,Fernando Coimbra,Chris Roessner,"Tommy Flanagan, Logan Marshall-Green, Henry Cavill, Nicholas Hoult",21-04-2017,21-04-2017,"The Mark Gordon Company, 42, Treehouse Pictures"
5297,Tramps,1-2 hour,Adam Leon,"Adam Leon, Jamund Washington","Callum Turner, Michal Vondel, Grace Van Patten, Mike Birbiglia",21-04-2017,21-04-2017,"Animal Kingdom, Rooks Nest Entertainment"
5298,Hot Girls Wanted: Turned On,< 30 minutes,,,"Lily Cade, Lena Anderson, James Bartholet, James Rhine",21-04-2017,21-04-2017,
5299,Girlboss,< 30 minutes,,Kay Cannon,"Ellie Reed, Alphonso McAuley, Britt Robertson, Johnny Simmons",21-04-2017,21-04-2017,
5300,Little Boxes,1-2 hour,Rob Meyer,Annie J. Howell,"Melanie Lynskey, Armani Jackson, Oona Laurence, Nelsan Ellis",14-04-2017,21-04-2017,"Gilbert Films, Related Pictures, Mighty Engine"
5301,Yona of the Dawn,< 30 minutes,,,"Monica Rial, Chiwa Saitô, Tomoaki Maeno, Christopher Sabat",07-10-2014,20-04-2017,
5302,Zipang,< 30 minutes,,,Roland Angelo Crisolo,05-09-2006,20-04-2017,
5303,FINAL FANTASY XIV Dad of Light,< 30 minutes,,,"Fumika Baba, Mako Ishino, Ren Osugi, Yûdai Chiba",17-04-2017,20-04-2017,
5304,White Night,> 2 hrs,Shin-woo Park,"Shin-woo Park, Keigo Higashino, Yeon-seon Park","Son Ye-Jin, Cheol-woo Han, Suk-kyu Han, Soo Go",19-11-2009,20-04-2017,
5305,D.E.B.S.,1-2 hour,Angela Robinson,Angela Robinson,"Devon Aoki, Sara Foster, Meagan Good, Jordana Brewster",25-03-2005,20-04-2017,Screen Gems
5306,Bottom of the World,1-2 hour,Richard Sears,"David Kowalski, Brian Gottlieb","Tamara Duarte, Ted Levine, Jena Malone, Douglas Smith",01-03-2017,19-04-2017,Zed Filmworks
5307,A Plastic Ocean,1-2 hour,Craig Leeson,"Craig Leeson, Mindy Elliott","Craig Leeson, Sylvia Earle, David Attenborough, Ben Fogle",19-04-2017,18-04-2017,
5308,A Street Cat Named Bob,1-2 hour,Roger Spottiswoode,"Garry Jenkins, James Bowen, Tim John, Maria Nation","Luke Treadaway, Joanne Froggatt, Bob the Cat, Ruta Gedmintas",18-11-2016,17-04-2017,"Prescience, Iris Productions"
5309,The Light Between Oceans,> 2 hrs,Derek Cianfrance,"Derek Cianfrance, M.L. Stedman","Florence Clery, Alicia Vikander, Michael Fassbender, Rachel Weisz",02-09-2016,17-04-2017,"Heyday Films, Participant Media"
5310,A Cinderella Story: If the Shoe Fits,1-2 hour,Michelle Johnston,"Leigh Dunlap, Elena Song","Thomas Law, Amy Louise Wilson, Sofia Carson, Jennifer Tilly",21-09-2016,17-04-2017,Warner Bros.
5311,In the Beginning,> 2 hrs,Xavier Giannoli,"Xavier Giannoli, Marcia Romano, Daniel Karlin","Soko, François Cluzet, Emmanuelle Devos, Gérard Depardieu",11-11-2009,15-04-2017,
5312,Slam,1-2 hour,Marc Levin,"Marc Levin, Richard Stratton, Sonja Sohn, Saul Williams, Bonz Malone","Lawrence Wilson, Sonja Sohn, Saul Williams, Bonz Malone",07-10-1998,15-04-2017,Off Line Entertainment Group
5313,The Wedding Party,1-2 hour,Dominique Deruddere,"Hermann Huppen, Dominique Deruddere, Jean Van Hamme","Uwe Ochsenknecht, Imogen Kogge, Armin Rohde, Arne Lenk",21-04-2005,14-04-2017,"Fanes Film, Diana-Film, MMG Film &amp; TV Production"
5314,Kooky,1-2 hour,Jan Sverák,Jan Sverák,"Petr Ctvrtnícek, Ondrej Sverák, Jirí Machácek, Zdenek Sverák",20-05-2010,14-04-2017,
5315,Gone Too Far,1-2 hour,Destiny Ekaragha,Bola Agbaje,"Bhasker Patel, Adelayo Adedayo, Tosin Cole, Malachi Kirby",10-10-2014,14-04-2017,"Poisson Rouge Pictures, British Film Institute"
5316,Mystery Science Theater 3000: The Return,< 30 minutes,,Joel Hodgson,"Patton Oswalt, Baron Vaughn, Felicia Day, Jonah Ray",14-04-2017,14-04-2017,
5317,Rock Lee,< 30 minutes,,,"Tôru Ohkawa, Kôichi Tôchika, Yukari Tamura, Yôichi Masukawa",03-04-2012,14-04-2017,
5318,Sandy Wexler,> 2 hrs,Steven Brill,"Adam Sandler, Paul Sado, Dan Bulla","Jennifer Hudson, Adam Sandler, Kevin James, Colin Quinn",14-04-2017,14-04-2017,Happy Madison Productions
5319,Our Lovers,1-2 hour,Miguel Ángel Lamata,Miguel Ángel Lamata,"Fele Martínez, Michelle Jenner, Eduardo Noriega, Amaia Salamanca",03-06-2016,14-04-2017,
5320,The Walk,> 2 hrs,Robert Zemeckis,"Philippe Petit, Christopher Browne, Robert Zemeckis","Joseph Gordon-Levitt, Mark Trafford, Émilie Leclerc, Guillaume Baillargeon",09-10-2015,13-04-2017,ImageMovers
5321,Bugsy,> 2 hrs,Barry Levinson,"Dean Jennings, James Toback","Annette Bening, Harvey Keitel, Ben Kingsley, Warren Beatty",20-12-1991,13-04-2017,"TriStar Pictures, Baltimore Pictures"
5322,Kevin Hart: What Now?,1-2 hour,"Leslie Small, Tim Story","Harry Ratchford, Kevin Hart, Joey Wells, Brian Buccellato","Don Cheadle, Halle Berry, Ed Helms, Kevin Hart",14-10-2016,11-04-2017,Universal Pictures
5323,The Whole Truth,1-2 hour,Courtney Hunt,Nicholas Kazan,"Keanu Reeves, Gabriel Basso, Gugu Mbatha-Raw, Renée Zellweger",21-10-2016,10-04-2017,Likely Story
5324,Before I Wake,1-2 hour,Mike Flanagan,"Jeff Howard, Mike Flanagan","Thomas Jane, Jacob Tremblay, Oleksandr Reshetilov, Kate Bosworth",05-01-2018,10-04-2017,
5325,Kubo and the Two Strings,1-2 hour,Travis Knight,"Marc Haimes, Chris Butler, Shannon Tindle","Cary-Hiroyuki Tagawa, Charlize Theron, Brenda Vaccaro, Art Parkinson",19-08-2016,08-04-2017,"Laika, Focus Features"
5326,Yowamushi Pedal,< 30 minutes,,,"Yûya Asato, Ryôma Baba, Naoya Gômoto, Taiga Fukazawa",01-08-2016,07-04-2017,
5327,Saga of Tanya the Evil,< 30 minutes,,,"Monica Rial, Joe Cucinotti, Amber Lee Connors, Aoi Yûki",06-01-2017,07-04-2017,
5328,The Lighthouse of the Orcas,1-2 hour,Gerardo Olivares,"Gerardo Olivares, Lucía Puenzo, Sallua Sehk, Roberto Bubas","Joaquín Furriel, Maribel Verdú, Joaquín Rapalini, Ana Celentano",16-12-2016,07-04-2017,
5329,Win It All,1-2 hour,Joe Swanberg,"Jake Johnson, Joe Swanberg","Morgan Ng, Jake Johnson, Rony Shemon, Edward Kaihatsu",07-04-2017,07-04-2017,
5330,The Laughing Salesman,< 30 minutes,,,Tôru Ôhira,10-10-1989,04-04-2017,
5331,Louis C.K. 2017,1-2 hour,Louis C.K.,Louis C.K.,Louis C.K.,04-04-2017,04-04-2017,
5332,Paradise Kiss,1-2 hour,Takehiko Shinjo,"Ai Yazawa, Kenji Bando","Kento Kaku, Osamu Mukai, Keiko Kitagawa, Shunji Igarashi",04-06-2011,02-04-2017,
5333,Prison School,< 30 minutes,,,"Daisuke Namikawa, Katsuyuki Konishi, Kenichi Suzumura, Hiroshi Kamiya",11-07-2015,02-04-2017,
5334,Mob Psycho 100,< 30 minutes,,,"Takahiro Sakurai, Miyu Irino, Setsuo Ito, Akio Ôtsuka",27-10-2018,02-04-2017,
5335,Food Wars!: Shokugeki no Soma,< 30 minutes,,,"Yoshitsugu Matsuoka, Maaya Uchida, Minami Takahashi, Ai Kayano",03-04-2015,02-04-2017,
5336,Gate,< 30 minutes,,,"Jun'ichi Suwabe, Nao Tôyama, Risa Taneda, Hisako Kanemoto",04-07-2015,02-04-2017,
5337,JoJos Bizarre Adventure,< 30 minutes,,,"Daisuke Ono, Fuminori Komatsu, Matthew Mercer, Unshô Ishizuka",04-10-2012,02-04-2017,
5338,Mary Shelleys Frankenstein,> 2 hrs,Kenneth Branagh,"Frank Darabont, Steph Lady, Mary Shelley","Kenneth Branagh, Robert De Niro, Helena Bonham Carter, Tom Hulce",04-11-1994,02-04-2017,TriStar Pictures
5339,Ich Seh Ich Seh,1-2 hour,"Severin Fiala, Veronika Franz","Severin Fiala, Veronika Franz","Elias Schwarz, Hans Escher, Lukas Schwarz, Susanne Wuest",11-09-2015,01-04-2017,Ulrich Seidl Film Produktion GmbH
5340,Kingdom,< 30 minutes,,Byron Balasco,"Kiele Sanchez, Jonathan Tucker, Frank Grillo, Matt Lauria",,01-04-2017,
5341,Princess Hours,< 30 minutes,,,"Ji-Hyo Song, Ju Ji-Hoon, Yun Eun-hye, Bool-am Choi",11-01-2006,01-04-2017,
5342,Tokyo Ghoul: Jack,30-60 mins,Soichi Shimada,,"Rumi Okubo, Daisuke Namikawa, Saori Hayami, Ryohei Kimura",30-09-2015,01-04-2017,
5343,Hoff the Record,< 30 minutes,,"Krishnendu Majumdar, Richard Yee","Mark Quartley, Asim Chaudhry, David Hasselhoff, Fergus Craig",,01-04-2017,
5344,Pretty Cure Max Heart,1-2 hour,,,"Mayumi Gojô, Rie Tanaka, Yôko Honma, Yukana Nogami",06-02-2005,01-04-2017,
5345,Legend of the Prince,< 30 minutes,,,"Il-guk Song, Hye-jin Han, Kwang-ryul Jun, Seung-su Kim",15-05-2006,01-04-2017,
5346,Heart Catch Pretty Cure! The Movie: Fashion Show in Paris?,1-2 hour,Rie Matsumoto,,"Taeko Kawata, Aya Hisakawa, Shizuka Itô, Keiji Fujiwara",30-10-2010,01-04-2017,
5347,Suite Precure The Movie,1-2 hour,Rie Matsumoto,,"Taeko Kawata, Aya Hisakawa, Shizuka Itô, Keiji Fujiwara",30-10-2010,01-04-2017,
5348,Pretty Cure All Stars New Stage: Echo of Heart,1-2 hour,Junji Shimizu,,"Atsuko Enomoto, Aya Hisakawa, Misato Fukuen, Yoko Honna",17-03-2012,01-04-2017,
5349,April 9th,1-2 hour,Roni Ezra,Tobias Lindholm,"Lars Mikkelsen, Simon Sears, Pilou Asbæk, Ari Alexander",12-03-2015,01-04-2017,Nordisk Film
5350,Reply 1994,< 30 minutes,,,"Woo Jung, Yoo Yeon-Seok, Seong-gyoon Kim, Ara Go",18-10-2013,01-04-2017,
5351,The Tenth Man,1-2 hour,Daniel Burman,Daniel Burman,"Usher Barilka, Alan Sabbagh, Elvira Onetto, Julieta Zylberberg",11-02-2016,01-04-2017,"BD Cine, Pasto"
5352,Mechanic: Resurrection,1-2 hour,Dennis Gansel,"Lewis John Carlino, Philip Shelby, Tony Mosher","Tommy Lee Jones, Jessica Alba, Jason Statham, Michelle Yeoh",26-08-2016,01-04-2017,"Lionsgate Films, Millennium Films, Chartoff-Winkler Productions"
5353,Rosario Tijeras,< 30 minutes,Emilio Maillé,"Marcelo Figueras, Jorge Franco Ramos","Rodrigo Oviedo, Unax Ugalde, Flora Martínez, Manolo Cardona",12-08-2005,01-04-2017,
5354,Bala Loca,< 30 minutes,,,"Trinidad González, Alejandro Goic, Ingrid Isensee, Mario Horton",03-07-2016,01-04-2017,
5355,Benvenuti al sud,1-2 hour,Luca Miniero,"Franck Magnier, Dany Boon, Alexandre Charlot, Massimo Gaudioso","Alessandro Siani, Angela Finocchiaro, Valentina Lodovini, Claudio Bisio",01-10-2010,01-04-2017,"Cattleya, Medusa Film"
5356,Two Brothers,1-2 hour,Jean-Jacques Annaud,"Alain Godard, Jean-Jacques Annaud, Julian Fellowes","Jean-Claude Dreyfus, Freddie Highmore, Oanh Nguyen, Guy Pearce",25-06-2004,01-04-2017,"Pathé Entertainment, Pathé Cinéma"
5357,Trauma,1-2 hour,Dario Argento,"Ruth Jessup, Gianni Romoli, Franco Ferrini, Dario Argento, T.E.D. Klein","Asia Argento, Frederic Forrest, Christopher Rydell, Piper Laurie",12-03-1993,01-04-2017,
5358,Beyond All Boundaries,1-2 hour,David Briggs,"Chris Ellis, Christopher Ellis","Kevin Connolly, Kevin Bacon, Patricia Clarkson, Corbin Bleu",09-11-2009,01-04-2017,
5359,Barely Lethal,1-2 hour,Kyle Newman,John D'Arco,"Samuel L. Jackson, Eva G. Cooper, Madeleine Stack, Jaime King",30-04-2015,01-04-2017,RKO Pictures
5360,Little Women,1-2 hour,Gillian Armstrong,"Robin Swicord, Louisa May Alcott","Trini Alvarado, Winona Ryder, Samantha Mathis, Gabriel Byrne",25-12-1994,01-04-2017,
5361,It Could Happen to You,1-2 hour,Andrew Bergman,Jane Anderson,"Nicolas Cage, Bridget Fonda, Wendell Pierce, Rosie Perez",29-07-1994,01-04-2017,TriStar Pictures
5362,First Knight,> 2 hrs,Jerry Zucker,"William Nicholson, David Hoselton, Lorne Cameron","Richard Gere, Sean Connery, Julia Ormond, Ben Cross",07-07-1995,01-04-2017,Columbia Pictures Corporation
5363,Oasis: Supersonic,> 2 hrs,Mat Whitecross,,"Debbie Turner, Christine Biller, Paul Arthurs, Mark Coyle",26-10-2016,01-04-2017,"Nemperor, Mint Pictures, Lorton Entertainment, On The Corner Films Limited"
5364,Joe Cocker: Mad Dog with Soul,1-2 hour,John Edginton,John Edginton,"Ray Charles, Phil Crookes, Vic Cocker, Joe Cocker",01-04-2017,01-04-2017,"Eagle Rock Film Productions, Otmoor Productions Limited"
5365,The Night Shift,< 30 minutes,,"Jeff Judah, Gabe Sachs","Eoin Macken, Robert Bailey Jr., Brendan Fehr, Jill Flint",27-05-2014,31-03-2017,
